weather_id,temperature,humidity,pressure,summary,wind_speed,cloud_cover,precip_intensity,precip_probability,apparent_temperature,dew_point,wind_bearing,visibility
28,8.468029614127392,0.9252819549825868,1010.1353134703098,Rainy,8.166126855189022,0.7592487330608428,2.5480432530158366,0.8815776456294446,-3.328201505996809,-1.9750430908175503,312,7.467054072750285
29,0.11044234247204798,0.9112767977484829,986.1703584032738,Cloudy,1.1818778015650655,0.8988473881802473,0.3094868323911599,0.34221880910198543,11.844687257219714,-18.061356349733384,326,9.307800938568164
30,14.580143360819747,0.8404319531565131,1005.244540713948,Cloudy,3.3816214071198503,0.3897593874264921,0.8868040517245164,0.10005651986697457,22.478133521290573,-11.03481008048113,87,11.54948112098144
31,18.52601757026698,0.5640592043457489,1027.5886642204816,Clear,4.534607658470213,0.3816119398672001,0.0,0.0,-6.650709928906576,20.836196207732705,112,6.588671728959041
32,17.26206851751187,0.4938698913778542,1014.9290135726395,Clear,8.25522258532052,0.8023543291592642,0.0,0.0,43.368771688212874,-15.659295329460365,99,12.372464883638775
33,1.9082023298082262,0.8039432411532277,1010.8728290198881,Cloudy,0.5435003218168832,0.9662434107067982,0.11620008005069349,0.22643321247377424,11.596870585604016,18.558516461903515,302,11.899129725565382
34,11.825955754154542,0.5034653544935273,1008.740261243614,Clear,14.153766526612374,0.9727763228920858,0.0,0.0,41.87765500508368,-11.998854285046344,238,10.430828891057828
35,9.444298503238986,1.0,988.9769626099796,Rainy,19.635973865212552,0.6213444972535296,7.594523001009629,0.9197304547503835,-6.9204644025488875,18.78031809419668,345,10.658897560424325
36,16.97827648532168,0.8429984976043535,1001.6323912314052,Cloudy,12.701782118194377,0.44984220797255925,0.6654142994169532,0.2598027660284665,31.03295719036081,4.210988341105384,110,6.057717935215904
37,15.41934359909122,0.7457829548649921,997.1261753683382,Cloudy,5.266315675064002,0.046123564335733835,0.20822250386050806,0.12050228065967813,22.058283032612692,19.519300340207955,89,9.359491504351222
38,14.213257793715748,0.6554081784202601,1027.6537161111032,Clear,5.676568940470405,0.8245348080870322,0.0,0.0,34.203847172602245,-13.173335990681581,138,5.865713953576246
39,2.157828539866089,0.9088241071359855,992.1160115685362,Rainy,11.976165927669829,0.06449127124916754,3.8108119547318875,0.865123073545073,21.04067537731231,14.291644808852169,134,8.078632910335106
40,9.507404463642235,1.0,1003.5758185698025,Rainy,6.808116866991294,0.9890283583501739,9.018094102609435,0.6652040019378869,42.77019799456836,10.63143682362595,11,14.003121410906335
41,18.15132947852186,0.8881306292557193,1026.9039681638126,Cloudy,5.705806767146329,0.4291825933963569,0.5781848685112532,0.35144565506557734,22.615909855791458,4.432002432683312,243,10.745334005547921
42,10.796821826033462,0.7856177248687224,1019.4590326219658,Cloudy,13.17650140280141,0.25230724983940656,0.8102447619298583,0.27200480369056546,32.07624752066808,16.476430498493784,181,12.427034381526816
43,1.5395981965758598,0.7763592570798612,1028.2257619642212,Cloudy,10.504795150403204,0.032645677545668605,0.5395371660846449,0.3212697247278481,37.65490635200204,9.172421099216788,194,10.738858673758923
44,16.16240759128834,0.9758640630071977,1010.4165127573496,Cloudy,0.5028391655454545,0.6944504561307088,0.15821820416361843,0.38674734511622577,27.875008272627603,19.467111607348734,121,6.942367580066491
45,9.130691409658205,0.7449676746690901,996.6893427372967,Cloudy,2.7504754963403077,0.3408156997898466,0.9196089214916257,0.23932997086766286,16.45419939378962,-2.8522033946495284,52,10.948083157798916
46,17.851179969799556,0.7747599026040286,1021.332488773203,Cloudy,8.904922245695763,0.7888022639053596,0.25352372040138105,0.3844324960514327,1.3690247258052182,6.546543022321675,355,12.55388077305525
47,2.441759094013467,1.0,994.5728135686685,Rainy,4.683688936309713,0.7867503351544369,7.411410898707138,0.5658467192360193,36.26955680374016,19.17703791590703,172,6.384050028670275
48,2.201038490553535,1.0,988.2386400955943,Rainy,9.457942656218098,0.9838403128554378,4.101405140789214,0.6357843823755199,13.834695161320703,-10.333367115313942,178,13.169067100945849
49,0.010407539906316376,0.8210210170812746,1015.3144407019504,Cloudy,0.05842065242724015,0.03976596498856955,0.4662747186708375,0.3674440046870521,22.24249358010354,1.858361047758443,292,10.553921789782958
50,10.681788387508838,0.7265617808991435,1011.947783176718,Clear,18.14760329425694,0.23885666040192766,0.0,0.0,-10.24640772714481,23.233381977790103,58,5.042752021687813
51,2.397307346673656,0.891239754626435,1023.9474451297698,Cloudy,12.450393914594905,0.46974376299068377,0.5054187714920365,0.24189140382865307,14.84107938761099,1.3120810672607988,53,10.19778486337977
52,3.365820843458611,0.889594609063404,1028.0962378908025,Cloudy,10.740149767027168,0.8541359976505043,0.5268595783881345,0.2772602323813125,26.8894586411907,-8.622674966200687,256,8.956714921368295
53,14.060379177903556,0.7752101671592111,1022.8598793612277,Cloudy,5.698160430619216,0.46285195501585064,0.8499853643257113,0.35317738378351726,20.044314596026197,-4.201569256554279,244,7.964465112899876
54,5.078308278686894,0.8969296021167862,983.0010898794135,Cloudy,0.8877554434170887,0.27782207278173443,0.29665885091871724,0.21903905412589497,11.9132913627423,19.828785371805097,148,12.712572199178751
55,9.94497011784771,1.0,1013.2256716491135,Rainy,10.631989292088617,0.87986267736116,4.27649841410318,0.9091033343741237,-1.5943609950198478,22.969736744539766,283,13.99499883658851
56,19.95480970097884,0.947815810723769,1019.2366206432023,Cloudy,0.8970713604713731,0.450597018983134,0.12670140075826583,0.3026260622641268,3.5802120054095745,22.75484392087627,15,12.626530893451102
57,10.05358046457723,0.859216897230823,1029.0964362175089,Clear,3.304078786757003,0.3898723529415441,0.0,0.0,27.037461489738064,11.452407638585704,175,13.467725815908732
58,6.90142496053366,1.0,998.7330649756317,Rainy,5.163465083823384,0.6746078529162162,9.058068448758782,0.835471502371254,-1.5485580696360657,2.932084997107559,27,14.087809432111731
59,2.897897441824462,0.8794210701090048,988.4940793635574,Cloudy,14.427869022125765,0.8628805029124124,0.7465863068368617,0.3862099382755122,22.30359691853291,-11.778997929169618,128,14.126293113764778
60,11.05786178142656,0.7960408751749872,1022.646653089861,Cloudy,0.8111747508936284,0.8715977272882306,0.7458149122584349,0.34887626705957514,20.384256753372192,-14.455054456829096,222,6.146381429967574
61,15.23239230657435,0.8774249351596805,995.8733371816278,Cloudy,13.253290261187109,0.09228479207325724,0.6987628917802496,0.340106463707022,43.225048763211824,-17.31050265613942,243,9.563854888871614
62,16.062795127597916,0.9843200667692216,1009.910094789693,Cloudy,8.084794592884183,0.3210810970870501,0.5946252910499292,0.37009638042228155,-11.353089450919807,-19.202829072096385,353,5.002864743929103
63,12.670594215217895,1.0,999.49473821065,Cloudy,12.92900180249214,0.8880390643601178,0.471407793475057,0.2938288525015189,-8.51264356223631,19.515252494755693,237,10.064625847036726
64,15.966902499691022,0.9950452206957292,1000.116312837933,Cloudy,2.3147521335741073,0.1543215652830794,0.5519382489657882,0.1416613979189551,15.365007938745421,16.4088842111505,231,14.242439343437908
65,3.7303702079970846,1.0,1016.6232239588726,Rainy,10.599830458528373,0.829017732545491,7.103016741309071,0.8704906251372893,16.626589521218076,5.551962122521186,325,6.991022903981734
66,6.519178104037695,1.0,998.073756266997,Cloudy,10.649853988742933,0.4488530716747082,0.8380113662074204,0.3084647121027878,-12.604340471689726,24.942546454197128,91,11.397866287665796
67,10.24186116598562,0.855776047496696,1014.6537556485243,Cloudy,16.16045259813106,0.2160513650116872,0.45943187355522186,0.3730403910346404,34.55132525156712,22.88734324907385,2,11.443790464178937
68,1.9235310218284152,0.9754476131869425,980.7164227726151,Cloudy,7.747851713373186,0.8518412368739476,0.8350508823026901,0.12021536643565676,14.683409886173745,9.47990368216179,80,6.603539846877729
69,10.355027010549602,0.7616415814732593,996.2323695001938,Clear,1.5522928946288173,0.5425343685322515,0.0,0.0,5.7986247984317245,0.9058555168114069,43,7.385274393174603
70,6.82132702100517,1.0,995.9522015676831,Rainy,7.684792402747627,0.4501233611819322,6.722284343625278,0.6131395541071158,4.131226236892552,-13.152317774909168,154,9.620217839602411
71,10.828959476551317,0.8242660172572691,1017.4417642948358,Clear,15.18702051505226,0.0988736176406354,0.0,0.0,36.68443089325088,3.201721236445856,23,6.882093764543455
72,13.19968092068358,0.9223886654608254,995.7278558012814,Clear,0.2461940603215118,0.37005233467425525,0.0,0.0,-3.1960280143091797,-12.901534720151274,98,10.849939785245091
73,10.332717825420286,0.8687260929917973,1011.6663566182541,Cloudy,10.233627731630236,0.16562834702826534,0.45367680281076217,0.25774377966199713,-5.374937674043444,-2.069691308921495,170,9.84541731022269
74,1.8620553561179842,1.0,1014.4262201053932,Cloudy,18.932888679870924,0.3397688271511179,0.14030060545420142,0.3285720460397247,-2.209288246603009,22.41916487947379,147,10.191981785123732
75,12.66202914546536,1.0,1012.9212772098558,Cloudy,7.717490057902319,0.7917202592613465,0.441019250252933,0.10201311709121799,22.501352859117816,-4.610945479896316,122,6.344675528205553
76,14.007156599455426,0.8543174859883779,1010.1646840524332,Clear,2.0251982923031786,0.847139489693785,0.0,0.0,33.65585133770455,-13.12457268604398,111,10.172518254386436
77,17.741728485302346,0.8398533812433506,1000.6808424674697,Clear,16.834467234893523,0.5802215187850294,0.0,0.0,4.858721627290773,6.207847190629661,129,5.494781910541393
78,17.018568975350256,1.0,998.6652488841905,Cloudy,19.44050512993182,0.22848674675477076,0.19473326667731117,0.15020791994158839,-4.592280113111226,7.106387835736246,67,13.815352980116817
79,17.971083770541586,0.983777302063777,1008.2292029187945,Clear,10.638254130485267,0.13578904706393713,0.0,0.0,-2.4483499422827677,-11.278809088943788,346,8.432496908055924
80,7.445655331234862,1.0,983.1851551242163,Rainy,8.283004486564536,0.39543426799291437,3.67091256564592,0.9628186650126679,22.15102671107106,-11.15360355881179,315,13.563373248357074
81,0.10123167692437374,0.9945174338766077,1023.7909921025763,Cloudy,2.6009556502227738,0.8354802363823276,0.23235566550992956,0.24635535915772197,-0.237886427146206,24.529740609617214,216,12.01656368744844
82,13.039225190052012,1.0,1021.2657571515172,Cloudy,8.882554263315033,0.9948579730593216,0.4373232110036167,0.2422019285449468,37.636813881082006,-9.05235172120046,95,12.661725892971809
83,0.36150727231041735,1.0,997.3192358518595,Cloudy,3.031685857397599,0.030937644731341973,0.17938153341088364,0.28206320247307903,-8.766518735141162,17.71864156526128,144,8.145444945389228
84,14.883410461131245,1.0,1008.3409561692815,Cloudy,9.557568960444849,0.5322575311489761,0.7961850023811075,0.3940326977241301,-13.057887959668788,1.1645721495690786,32,7.277439398340552
85,11.366172066709431,0.7710844201090723,1026.6113849092233,Clear,4.938148533351711,0.8385492149028282,0.0,0.0,-9.697305242345763,-0.42548424892724057,285,9.067405538411148
86,12.726652363717907,0.8324459719130559,993.5818398706049,Clear,16.53629947592838,0.7090137242870318,0.0,0.0,35.73858722317922,-6.726691272631141,4,5.242258624127993
87,19.460211095048912,0.9837484998037819,1017.1227633847427,Cloudy,4.700744296076502,0.8306885105200769,0.556701729507768,0.3032161964556151,24.073771179939662,14.822160860154888,117,14.187556768683494
88,18.12197575437108,1.0,984.1365903660503,Cloudy,19.99427608311828,0.15052149166341355,0.2487178453983429,0.27489532784938076,42.46467798703502,19.629739529869966,139,8.870142659661244
89,10.052741862103842,0.9856381901469695,1006.1686073735485,Clear,4.146180063751159,0.7823883294600873,0.0,0.0,5.177792476185456,-8.249264229841387,229,14.88556604843565
90,17.28335130143806,0.9659914324919794,1024.1984564723648,Clear,6.009787712008647,0.3258231175644498,0.0,0.0,-2.2393123194180333,-15.720649879289871,159,12.614494208074127
91,5.615447248817116,1.0,1007.5854642074537,Rainy,2.9596829473166952,0.8525577819015535,5.691564095098501,0.8654090143559043,18.718514358824947,-13.838620120147556,293,5.8051500979931046
92,0.872075435088675,1.0,1010.812641341855,Cloudy,11.860290007211953,0.5991205850403252,0.9162485279513505,0.13971171371049174,17.26969674760491,15.676159064480984,248,11.60188277842576
93,5.591206835935171,1.0,1025.3819646654772,Cloudy,14.917200772540241,0.549322479403174,0.5126197821123321,0.11139446898695604,20.46143929171931,-0.387788990616837,272,7.708391648379552
94,0.30913233057734857,0.9829681488940855,1015.7680320024901,Cloudy,0.6892251885,0.9696077268480954,0.712680303664437,0.2400346231693564,5.852031759620928,-14.063840371517468,185,7.4371864558138014
95,19.333096380873393,1.0,1014.7934840112133,Cloudy,15.092424431971835,0.49193110010572905,0.5616121745324778,0.12810172621177307,-14.646183597792795,-4.687030711116895,39,7.565626699032128
96,1.5069251201225642,1.0,1009.3192011046449,Cloudy,11.254233980446784,0.44122371365532653,0.5422763597757011,0.2567332436216394,-12.89810082356299,3.140596728387383,223,14.160750486928169
97,9.705597485526313,1.0,1011.6494307096209,Cloudy,14.514329264398981,0.8944525568242322,0.9268612395457396,0.20868042612957738,24.829587685350774,18.342325773025365,151,9.99980176071375
98,18.72309548321562,0.9224673938390922,1020.1852712008308,Clear,8.869116727638083,0.6021169853547795,0.0,0.0,16.395482889328882,8.878446440132873,139,11.694708988116059
99,1.408322616990878,1.0,1028.9616541648622,Cloudy,19.922458992788822,0.05947156886728078,0.8259304080936493,0.24294501513348785,34.26067557907641,-12.078523951399966,127,7.809478257997007
100,5.083272981394775,0.9966378545742105,1019.7662677004093,Cloudy,4.807647773989676,0.31189908000428046,0.6761784804036615,0.18953047370856302,3.024591527207818,-12.85837794387486,350,10.229544551851182
101,14.815372355084088,1.0,1015.3768415813498,Cloudy,4.414909769055635,0.7340297625893063,0.12771104469440306,0.3914599127171766,33.92833423387051,-1.4449602965004864,146,8.501001382111898
102,14.178219938202371,1.0,986.7772441805757,Cloudy,17.440966768940154,0.5272261808398002,0.9363316582065063,0.109164837128014,10.529484807092597,-16.616321853420963,284,8.211390403964007
103,16.187223109570272,1.0,1020.8540193720846,Cloudy,6.66814644318221,0.7330511898599934,0.6800232494089303,0.3459393414954183,-9.198096867219764,14.000973787774285,217,7.469688479702122
104,12.23027421731361,0.9742887106944368,1016.7997183699351,Clear,15.867880286106955,0.9905460327701334,0.0,0.0,43.67469375544165,-1.934578086330255,219,9.090068984934005
105,10.030325893743992,1.0,1018.5216097700617,Cloudy,0.04635095809627732,0.04416193617783126,0.9951837774039981,0.1269436462848322,15.716155748731193,-4.563930224837437,144,11.600301106300229
106,1.4188183399985532,1.0,991.5548239121656,Cloudy,0.1133162905913454,0.9370910284587948,0.6696156976105907,0.1207088622663549,22.768710837740777,2.909874957614612,328,7.22043776067109
107,0.5523354374740941,1.0,1025.1721848270463,Cloudy,14.000685455442088,0.10440412974808144,0.828264854025128,0.3653272826505932,25.247831189374075,11.90305616932815,276,14.654439868773501
108,6.563053349494639,1.0,984.8640684173431,Cloudy,13.748127282724752,0.02449844826765235,0.7508345378181666,0.1841003382374563,6.744735133612842,5.620612502187345,241,6.246116764636667
109,5.730825042565688,1.0,992.6806027845973,Cloudy,11.540813289238216,0.6977562760734295,0.5942173026494554,0.2896269488518727,29.851699191728237,16.10812517748942,59,9.802072077214364
110,5.005027210317281,1.0,1013.15117191622,Cloudy,13.634972881803225,0.1129316426860113,0.19084707997976935,0.3606832756837436,37.21598792106103,8.321315374155287,97,5.850282163553494
111,7.203812828225258,1.0,1013.6857231915508,Cloudy,2.903930257693206,0.7101100564217067,0.3180080960421102,0.24347796525856708,8.231218584831527,15.458662033371873,330,5.2266532106901
112,16.557380075751773,1.0,995.6662283150413,Clear,4.222249423322724,0.8634007668570018,0.0,0.0,24.42005319789289,11.355202310410373,180,14.226773196983634
113,12.457809516380005,0.9811695850436913,1015.0759888555907,Clear,5.850301821414837,0.15232958946453545,0.0,0.0,30.427429438632565,-11.309472188131858,113,13.103847939506341
114,3.8876006798974605,1.0,999.3965268827436,Cloudy,16.844614926878958,0.5489804494416418,0.11982422910143531,0.27497724773683474,-3.5924461386551236,-17.644049741639055,102,11.941553731255583
115,12.748598029964132,0.9365738552438293,980.0087757928961,Clear,0.6733835642774544,0.21462807325880284,0.0,0.0,4.955765063758047,20.652856022652173,335,13.651908131499447
116,19.39073734228318,1.0,988.1303066143691,Clear,15.19222857399593,0.1878428525377741,0.0,0.0,-8.472249217142709,22.554527442193788,318,13.028484229697286
117,15.903723895374073,1.0,1024.1309137609087,Cloudy,16.428639832851864,0.5546573480350956,0.8802401215166953,0.23618405443250715,21.132507854892204,12.711953348416252,56,11.472377209863922
118,14.880852859982308,1.0,991.1347005864709,Clear,10.525569206764054,0.46317271675134175,0.0,0.0,33.05626174925137,12.589262021317708,284,13.473423257683692
119,19.252968293558503,1.0,985.6455169429438,Cloudy,11.265778619076293,0.11995369302388992,0.3728746535149414,0.18699103568308273,21.65031939509602,-7.843381377765072,128,8.908005534601052
120,13.769998015307328,1.0,1014.1100302966597,Cloudy,3.1724828905275593,0.8819921697216359,0.7485896307548019,0.22043368927395812,-4.212970141377362,4.409876899682477,314,10.52751833235126
121,3.128740853421721,1.0,1002.0353221204869,Cloudy,8.048932748673378,0.10274825245242336,0.7495493974454613,0.18146411422337272,17.78210946156824,24.65078486670737,85,12.763106529786457
122,1.877465801625835,1.0,1019.8295468198822,Snowy,11.869715259518694,0.8957267259261729,8.264133098533863,0.8575193594253419,35.09604891158458,18.526461913150875,199,5.847980162463466
123,10.333925148531334,1.0,1023.0722467282894,Clear,9.339359999272215,0.3403707463057627,0.0,0.0,3.163487764693148,-6.302254135160151,70,13.586454671624839
124,12.234414924687044,1.0,1022.2994438693615,Cloudy,16.534293198620368,0.1299299245357013,0.17444391537191817,0.3792662116182426,34.95909013515843,-6.452936043594933,344,6.5683045569660505
125,11.320744209881525,1.0,995.6504609598446,Cloudy,18.143996431212447,0.9429838168160425,0.8798931835741782,0.27154274908214615,32.07739702619928,1.760978101662662,97,13.645412528975392
126,0.28786977259511737,1.0,1005.2772968984082,Cloudy,13.502801222993362,0.11602268134816929,0.43958229526569126,0.3808963461907471,-13.695551529799507,-1.7930600224496978,299,8.11332871632927
127,17.109211680220145,0.9435625247668042,1012.5070867323482,Clear,11.292581019945263,0.9301709654384246,0.0,0.0,-0.6327111548698827,-3.2981129173921424,175,8.267828459692184
128,0.3432220366350047,1.0,996.0991543642062,Cloudy,5.084627674973912,0.8755112265526162,0.7082629718179028,0.14173475466732627,17.576544347863546,8.213735896274649,232,5.739486898697013
129,6.926086421788016,1.0,982.0549657676509,Cloudy,13.522164628288223,0.9439823053632096,0.35059546742539116,0.1388801953586326,28.05704220115556,-19.48283886649081,74,13.858996238957495
130,7.970094687947469,1.0,1004.7832191148459,Cloudy,19.989324964312615,0.10480806499757211,0.5278659470650664,0.29030192191336135,37.83183153916975,14.350283621497454,142,6.745104023908696
131,17.733607745960953,1.0,980.6409166732797,Clear,7.702402398050001,0.8658201652223552,0.0,0.0,23.462539096073655,13.30238485041032,22,11.300499020370154
132,12.517198314284727,1.0,1027.5322812362974,Clear,2.219550491702962,0.6344241452865836,0.0,0.0,7.820650274972348,17.364655626761554,180,11.439675992535223
133,10.78754896800125,1.0,1019.8341823036513,Cloudy,3.7204600001133126,0.5520693646533779,0.10259312649905314,0.35768700562618894,-3.9223675957610773,17.865280298806603,44,7.811515034146459
134,1.4113749480085969,1.0,989.6004888261797,Cloudy,17.395263533634214,0.7304963609587902,0.7476884349494773,0.21134848443572257,30.602151327745887,5.487986264221082,91,14.856609574568044
135,18.80460482849915,1.0,994.3785874445964,Clear,15.924811911257086,0.7540230349283823,0.0,0.0,-2.593106440552793,15.10332710304808,268,5.641662181110849
136,11.467340833438666,1.0,1029.141927400972,Cloudy,2.5144853798445244,0.7370965504320512,0.45526091846034533,0.379242189194947,26.725831288094987,2.1577806466233653,33,11.078720109915183
137,10.9123357863187,1.0,998.6774277070652,Cloudy,9.363082826020609,0.5791752553747221,0.14697876614047448,0.3046581641879832,-4.127302957727556,22.81884263882352,165,9.79543927457189
138,16.408536875425362,1.0,1019.1861178716946,Clear,0.8601390373387896,0.6668666605509217,0.0,0.0,-9.536768981432132,-11.418566159565437,69,7.454841071472746
139,3.915822695785929,1.0,1002.3407734209627,Rainy,1.9973364227235635,0.6880444438360138,8.256122679463738,0.7719028639331187,0.06601342239207142,21.20276914332547,195,6.635517113229464
140,7.545181664559517,1.0,1023.2047962050306,Rainy,14.187659341747818,0.9488459558311304,9.288549622139069,0.9191326797728525,2.0957883315068564,-8.36613374295246,132,12.370843581589863
141,13.660135468327137,1.0,1015.1876754080754,Cloudy,18.121317713727304,0.2666751966619776,0.7625803825546857,0.1990728338009216,23.832548069694603,-15.377448184091659,246,14.163148744811863
142,7.707932419311301,1.0,981.145502994558,Cloudy,7.952951591840723,0.7623090320219387,0.8898823176857033,0.11249704551480473,-5.346997935476466,-0.24029986668646686,167,6.075462619547224
143,16.289369651778717,1.0,994.7194942969619,Cloudy,2.6303653383275583,0.8571295598562823,0.3405273668142358,0.165941604646957,40.81841477921329,7.671275908722674,276,6.939802121060055
144,13.857807173838788,1.0,1007.8996157446726,Clear,1.5276988998291197,0.3825803235706354,0.0,0.0,18.261701180536406,-9.60545570600215,155,14.862697472955654
145,17.54944027054106,1.0,1026.3087022034877,Clear,3.6347838141892597,0.4355076254721907,0.0,0.0,14.455903848987926,5.010830851493402,22,5.150226742378746
146,19.35161103040495,1.0,985.1014947320746,Clear,6.836074109843651,0.7390265577879587,0.0,0.0,11.081670858502061,16.355201062052714,199,10.082519696529232
147,15.012295032817168,1.0,1010.0581268855533,Clear,12.837199177107108,0.5706496238809349,0.0,0.0,18.99608081701146,-8.431176538832476,274,10.161128500818144
148,14.632955105992805,1.0,995.1088365706329,Clear,13.260146922835519,0.548382036195654,0.0,0.0,-13.653181970293062,6.114501066139134,49,7.631615251457738
149,15.528259214839936,1.0,1024.466389100972,Clear,13.511601839005197,0.5469632513713881,0.0,0.0,44.40518247474495,-4.730933171311387,185,11.630288804436608
150,11.237333842875472,1.0,1018.2584804829256,Clear,12.122931298669595,0.291144247785179,0.0,0.0,18.45146257165596,3.8395810388716107,19,14.449409064270137
151,15.017421355829947,1.0,998.4851361004643,Cloudy,14.202708635961317,0.9373784381643208,0.23709500709641093,0.36983656376383056,-12.888299871589332,10.011355880873626,115,9.502139309565772
152,7.554577723525897,1.0,988.3551581954307,Rainy,13.432845630920596,0.5822087597682312,5.7872070519593,0.5298582444854447,20.39865628197599,-4.230984268275844,91,12.494195054011906
153,16.529149322154833,1.0,980.5748986198649,Clear,4.783175555644861,0.5307373552868359,0.0,0.0,11.224725497380728,24.751729710346034,348,11.460702592714583
154,1.9996977432372676,1.0,1011.0567225335974,Snowy,15.53856020654451,0.20498120952681642,7.156729397938749,0.7806467714742014,-13.557738200015468,5.369883929333838,338,9.729418635417149
155,7.098103809254413,1.0,1000.3061903815621,Cloudy,16.943888780671635,0.31514703913255326,0.6577611142897802,0.368822533538372,40.46572512944838,17.10077015918224,52,5.498122998032047
